oid,mjd,mag,magerr,catflags,filtercode,ra,dec
722314100005916,58985.3490625,19.4858818,0.0923252329,0,zi,245.5281306,43.7768541
722314100005916,58986.3306481,19.5147991,0.0943529159,0,zi,245.5281289,43.7768642
722314100005916,58986.3480324,19.4899635,0.0926090628,0,zi,245.5281171,43.776862
722314100005916,58987.2543866,19.5619125,0.0977413952,0,zi,245.5281754,43.7768686
722314100005916,58987.2771991,19.5139446,0.0942924097,0,zi,245.5281684,43.776875
722314100005916,58991.3406944,19.476799,0.091696389,0,zi,245.528124,43.7768596
722314100005916,58991.3596296,19.5807323,0.0991244167,0,zi,245.5281589,43.7768638
722314100005916,58992.3784954,19.4945259,0.0929272249,0,zi,245.5281326,43.7768701
722314100005916,58992.3977662,19.6407509,0.103647977,0,zi,245.5281368,43.7768955
722314100005916,58994.353206,19.5121975,0.0941689014,0,zi,245.528127,43.7768631
722314100005916,58994.3772106,19.4565582,0.0903091282,0,zi,245.5281623,43.7768974
722314100005916,58995.3620486,19.648119,0.10421519,0,zi,245.5281245,43.7768755
722314100005916,58995.3783912,19.4664421,0.0909841508,0,zi,245.5281698,43.7768458
722314100005916,58996.3760069,19.5508499,0.0969362855,0,zi,245.5281219,43.7768643
722314100005916,58997.3187847,19.4885597,0.0925113261,0,zi,245.5281962,43.7768242
722314100005916,58997.3357523,19.5810909,0.0991509557,0,zi,245.5281897,43.7768456
722314100005916,58998.3805903,19.602932,0.100777507,0,zi,245.5281492,43.7768452
722314100005916,58998.3999306,19.4138603,0.0874453709,0,zi,245.5281539,43.7768526
722314100005916,58999.3651042,19.5067387,0.0937837809,0,zi,245.5281325,43.7768581
722314100005916,58999.3800231,19.5105305,0.0940510929,0,zi,245.5282002,43.7768016
722314100005916,59001.3017014,19.490696,0.0926600322,0,zi,245.5282015,43.776886
722314100005916,59001.3269213,19.6003094,0.10058099,0,zi,245.5280905,43.7768436
722314100005916,59004.3368287,19.6482315,0.104223832,0,zi,245.5281721,43.7767855
722314100005916,59008.3706713,19.5922794,0.099981308,0,zi,245.5280732,43.7769353
722314100005916,59008.4815394,19.4321785,0.0886635929,0,zi,245.52791,43.7767819
722314100005916,59009.3211806,19.6273556,0.102623433,0,zi,245.5281967,43.7768648
722314100005916,59011.2258912,19.5338058,0.0957072154,0,zi,245.5281327,43.7768743
722314100005916,59011.3576736,19.5025082,0.0934862643,0,zi,245.5281276,43.7768681
